numero;libelle;classe;sens;lettrable;collectif;niveau;compte_mere;actif
1;COMPTES DE RESSOURCES DURABLES;1;C;false;false;0;;true
10;CAPITAL SOCIAL;1;C;false;false;1;1;true
101000;CAPITAL SOCIAL;1;C;false;false;2;10;true
101100;Capital souscrit, non appelé;1;C;false;false;3;101000;true
101200;Capital souscrit, appelé, non versé;1;C;false;false;3;101000;true
101300;Capital souscrit, appelé, versé non amorti;1;C;false;false;3;101000;true
101400;Capital souscrit, appelé, versé, amorti;1;C;false;false;3;101000;true
101800;Capital souscrit soumis à des conditions particulières;1;C;false;false;3;101000;true
102000;CAPITAL PAR DOTATION;1;C;false;false;2;10;true
102100;Dotation initiale;1;C;false;false;3;102000;true
102200;Dotation complémentaire;1;C;false;false;3;102000;true
102800;Autres dotations;1;C;false;false;3;102000;true
103000;CAPITAL PERSONNEL;1;C;false;false;2;10;true
104000;COMPTE DE L'EXPLOITANT;1;C;false;false;2;10;true
104100;Apport temporaire;1;C;false;false;3;104000;true
104200;Opérations courantes. personnelles;1;C;false;false;3;104000;true
104700;Prélèvement d'autoconsommation;1;C;false;false;3;104000;true
104800;Autres prélèvement;1;C;false;false;3;104000;true
105000;PRIMES LIEES AUX CAPITAUX PROPRES;1;C;false;false;2;10;true
105100;Primes d'émission;1;C;false;false;3;105000;true
105200;Primes d'apport;1;C;false;false;3;105000;true
105300;Primes de fusion;1;C;false;false;3;105000;true
105400;Primes de conversion;1;C;false;false;3;105000;true
105800;Autres primes;1;C;false;false;3;105000;true
106000;ECART DE REEVALUATION;1;C;false;false;2;10;true
106100;Ecart de réévaluation légale;1;C;false;false;3;106000;true
106200;Ecart de réévaluation libre;1;C;false;false;3;106000;true
109000;APPORTEUR, CAPITAL SOUSCRIT, NON APPELE;1;C;false;false;2;10;true
11;RESERVES;1;C;false;false;1;1;true
111000;RESERVE LEGALE;1;C;false;false;2;11;true
112000;RESERVES STATUTAIRES OU CONTRACTUELLES;1;C;false;false;2;11;true
113000;RESERVES REGLEMENTEES;1;C;false;false;2;11;true
113100;Réserves de plus-values nettes à long terme;1;C;false;false;3;113000;true
113200;Réserves d'attribution gratuite d'actions au personnel salarié et aux dirigeants;1;C;false;false;3;113000;true
113300;Réserve consécutive à l'octroi de subvention d'investissement;1;C;false;false;3;113000;true
113400;Réserve des valeurs mobilières donnant accès au capital;1;C;false;false;3;113000;true
113800;Autres réserves réglementées;1;C;false;false;3;113000;true
118000;AUTRES RESERVES;1;C;false;false;2;11;true
118100;Réserves facultatives;1;C;false;false;3;118000;true
118800;Réserves diverses;1;C;false;false;3;118000;true
12;REPORT A NOUVEAU;1;C;false;false;1;1;true
120000;Report à nouveau;1;C;false;false;3;12;true
121000;REPORT A NOUVEAU CREDITEUR;1;C;false;false;2;12;true
129000;REPORT A NOUVEAU DEBITEUR;1;C;false;false;2;12;true
129100;Perte nette à reporter;1;C;false;false;3;129000;true
129200;Perte - Amortissements réputés différés;1;C;false;false;3;129000;true
13;RESULTAT NET DE L'EXERCICE;1;C;false;false;1;1;true
130000;RESULTAT EN INSTANCE D'AFFECTATION;1;C;false;false;2;13;true
130100;Résultat en instance d'affectation : Bénéfice;1;C;false;false;3;130000;true
130200;Résultat en instance d'affectation : Perte;1;C;false;false;3;130000;true
131000;RESULTAT NET : BENEFICE;1;C;false;false;2;13;true
132000;MARGE COMMERCIALE (MC);1;C;false;false;2;13;true
133000;VALEUR AJOUTEE (V.A);1;C;false;false;2;13;true
134000;EXCEDENT BRUT D'EXPLOITATION (E.B.E);1;C;false;false;2;13;true
135000;RESULTAT D'EXPLOITATION (R.E);1;C;false;false;2;13;true
136000;RESULTAT FINANCIER (R.F);1;C;false;false;2;13;true
137000;RESULTAT DES ACTIVITES ORDINAIRES (R.A.O);1;C;false;false;2;13;true
138000;RESULTAT HORS ACTIVITES ORDINAIRES (R.H.A.O);1;C;false;false;2;13;true
138100;Résultat de fusion;1;C;false;false;3;138000;true
138200;Résultat d'apport partiel d'actif;1;C;false;false;3;138000;true
138300;Résultat de scission;1;C;false;false;3;138000;true
138400;Résultat de liquidation;1;C;false;false;3;138000;true
139000;RESULTAT NET : PERTE;1;C;false;false;2;13;true
14;SUBVENTIONS D'INVESTISSEMENT;1;C;false;false;1;1;true
141000;SUBVENTIONS D'EQUIPEMENT;1;C;false;false;2;14;true
141100;Etat;1;C;false;false;3;141000;true
141200;Régions;1;C;false;false;3;141000;true
141300;Départements;1;C;false;false;3;141000;true
141400;Communes et collectivités publiques décentralisées;1;C;false;false;3;141000;true
141500;Entités publiques ou mixtes;1;C;false;false;3;141000;true
141600;Entités et organismes privés;1;C;false;false;3;141000;true
141700;Organismes internationaux;1;C;false;false;3;141000;true
141800;Autres;1;C;false;false;3;141000;true
148000;AUTRES SUBVENTIONS D'INVESTISSEMENT;1;C;false;false;2;14;true
15;PROVISIONS REGLEMENTEES ET FONDS ASSIMILES;1;C;false;false;1;1;true
151000;AMORTISSEMENTS DEROGATOIRES;1;C;false;false;2;15;true
152000;FONDS REGLEMENTES;1;C;false;false;2;15;true
153100;Fonds National;1;C;false;false;3;15;true
153200;Prélèvement pour le Budget;1;C;false;false;3;15;true
154000;PROVISION SPECIALE DE REEVALUATION;1;C;false;false;2;15;true
155000;PROVISIONS REGLEMENTEES RELATIVES AUX IMMOBILISATIONS;1;C;false;false;2;15;true
155100;Reconstitutions des gisements miniers et pétroliers;1;C;false;false;3;155000;true
156000;PROVISION REGLEMENTEES RELATIVES AUX STOCKS;1;C;false;false;2;15;true
156100;Hausse de prix;1;C;false;false;3;156000;true
156200;Fluctuations des cours;1;C;false;false;3;156000;true
157000;PROVISION POUR INVESTISSEMENT;1;C;false;false;2;15;true
158000;AUTRES PROVISIONS ET FONDS REGLEMENTES;1;C;false;false;2;15;true
16;EMPRUNTS ET DETTES ASSIMILEES;1;C;false;false;1;1;true
161000;EMPRUNTS OBLIGATAIRES;1;C;false;false;2;16;true
161100;Emprunts obligataires ordinaire;1;C;false;false;3;161000;true
161200;Emprunts obligataire convertible en actions;1;C;false;false;3;161000;true
161300;Emprunts obligataire remboursable en actions;1;C;false;false;3;161000;true
161800;Autres emprunts obligataires;1;C;false;false;3;161000;true
162000;EMPRUNTS ET DETTES AUPRES DES ETABLISSEMENTS DE CREDIT;1;C;false;false;2;16;true
163000;AVANCES RECUES DE L'ETAT;1;C;false;false;2;16;true
164000;AVANCES RECUES ET COMPTES COURANTS BLOQUES;1;C;false;false;2;16;true
165000;DEPÔTS ET CAUTIONNEMENT RECUS;1;C;false;false;2;16;true
165100;Dépôts;1;C;false;false;3;165000;true
166000;INTERETS COURUS;1;C;false;false;2;16;true
166100;INTERETS COURUS - sur emprunts obligataires;1;C;false;false;3;166000;true
166200;Cautionnements;1;C;false;false;3;166000;true
166300;INTERETS COURUS - sur avances reçues de l'État;1;C;false;false;3;166000;true
166400;INTERETS COURUS - sur avances reçues et comptes courants bloqués;1;C;false;false;3;166000;true
166700;INTERETS COURUS - sur avances assorties de conditions particulières;1;C;false;false;3;166000;true
166800;INTERETS COURUS - sur autres emprunts et dettes;1;C;false;false;3;166000;true
167000;AVANCES ASSORTIES DE CONDITIONS PARTICULIÈRES;1;C;false;false;2;16;true
167100;Avances bloquées pour augmentation du capital;1;C;false;false;3;167000;true
167200;Avances conditionnées par l'État;1;C;false;false;3;167000;true
167300;Avances conditionnées par les autres organismes africains;1;C;false;false;3;167000;true
167400;Avances conditionnées par les organismes internationaux;1;C;false;false;3;167000;true
167600;Droits du concédant exigibles en nature;1;C;false;false;3;167000;true
168000;AUTRES EMPRUNTS ET DETTES;1;C;false;false;2;16;true
168100;Rentes viagères capitalisées;1;C;false;false;3;168000;true
168200;Billets de fonds;1;C;false;false;3;168000;true
168300;Dettes consécutives à des titres empruntés;1;C;false;false;3;168000;true
168400;Dettes du concédant exigibles en nature;1;C;false;false;3;168000;true
168500;Emprunts participatifs;1;C;false;false;3;168000;true
17;DETTES DE LOCATION ACQUISITION;1;C;false;false;1;1;true
172000;DETTES DE LOCATION ACQUISITION/CREDIT-BAIL IMMOBILIER;1;C;false;false;2;17;true
173000;DETTES DE LOCATION ACQUISITION/CREDIT-BAIL;1;C;false;false;2;17;true
174000;DETTES DE LOCATION ACQUISITION/LOCATION VENTE;1;C;false;false;2;17;true
176000;INTERETS COURUS;1;C;false;false;2;17;true
176200;INTERETS COURUS - sur dettes de location acquisition/ crédit-bail immobilier;1;C;false;false;3;176000;true
176300;INTERETS COURUS - sur dettes de location acquisition/ crédit-bail mobilier;1;C;false;false;3;176000;true
176400;INTERETS COURUS - sur dettes de location acquisition/location vente;1;C;false;false;3;176000;true
176800;INTERETS COURUS - sur autres dettes de location acquisition;1;C;false;false;3;176000;true
178000;AUTRES DETTES DE LOCATION ACQUISITION;1;C;false;false;2;17;true
18;DETTES LIEES A DES PARTICIPATIONS ET COMPTES DE LIAISON DES ETABLISSEMENTS ET SOCIETES EN PARTICIPATIONS;1;C;false;false;1;1;true
181000;DETTES LIÉES À DES PARTICIPATIONS;1;C;false;false;2;18;true
181100;Dettes liées à des participations (groupe);1;C;false;false;3;181000;true
181200;Dettes liées à des participations (hors groupe);1;C;false;false;3;181000;true
182000;DETTES LIÉES À DES SOCIÉTÉS EN PARTICIPATION;1;C;false;false;2;18;true
183000;INTÉRÊTS COURUS SUR DETTES LIÉES À DES PARTICIPATIONS;1;C;false;false;2;18;true
184000;COMPTES PERMANENTS BLOQUÉS DES ÉTABLISSEMENTS ET SUCCURSALES;1;C;false;false;2;18;true
185000;COMPTES PERMANENTS NON BLOQUÉS DES ÉTABLISSEMENTS ET SUCCURSALES;1;C;false;false;2;18;true
185100;Comptes permanents non bloqués succursales;1;C;false;false;3;185000;true
185200;Comptes permanents non bloqués siège;1;C;false;false;3;185000;true
186000;COMPTES DE LIAISON CHARGES;1;C;false;false;2;18;true
187000;COMPTES DE LIAISON PRODUITS;1;C;false;false;2;18;true
188000;COMPTES DE LIAISON DES SOCIÉTÉS EN PARTICIPATION;1;C;false;false;2;18;true
19;PROVISIONS FINANCIERES POUR RISQUES ET CHARGES;1;C;false;false;1;1;true
191000;PROVISIONS POUR LITIGES;1;C;false;false;2;19;true
192000;PROVISIONS POUR GARANTIES DONNÉES AUX CLIENTS;1;C;false;false;2;19;true
193000;PROVISIONS POUR PERTES SUR MARCHÉS À ACHÈVEMENT FUTUR;1;C;false;false;2;19;true
194000;PROVISIONS POUR PERTES DE CHANGE;1;C;false;false;2;19;true
195000;PROVISIONS POUR IMPÔTS;1;C;false;false;2;19;true
196000;PROVISIONS POUR PENSIONS ET OBLIGATIONS SIMILAIRES;1;C;false;false;2;19;true
196100;Provisions pour pensions et obligations similaires;1;C;false;false;3;196000;true
196200;Actifs du régime de retraite;1;C;false;false;3;196000;true
197000;PROVISION POUR RESTRUCTURATION;1;C;false;false;2;19;true
198000;AUTRES PROVISIONS FINANCIÈRES POUR RISQUES ET CHARGES;1;C;false;false;2;19;true
198100;Provisions pour amendes et pénalités;1;C;false;false;3;198000;true
198300;Provisions de propre assureur;1;C;false;false;3;198000;true
198400;Provisions pour démantèlement et remise en état;1;C;false;false;3;198000;true
198500;Provisions de droits à déduction (Chèques cadeaux, cartes de fidélité);1;C;false;false;3;198000;true
2;COMPTES DES IMMOBILISATIONS;2;D;false;false;0;;true
21;IMMOBILISATIONS INCORPORELLES;2;D;false;false;1;2;true
211000;FRAIS DE DÉVELOPPEMENT;2;D;false;false;2;21;true
212000;BREVETS, LICENCES, CONCESSIONS ET DROITS SIMILAIRES;2;D;false;false;2;21;true
212100;Brevets;2;D;false;false;3;212000;true
212200;Licences;2;D;false;false;3;212000;true
212300;Concessions de service public;2;D;false;false;3;212000;true
212800;Autres concessions et droits similaires;2;D;false;false;3;212000;true
213000;LOGICIELS ET SITES INTERNET;2;D;false;false;2;21;true
213100;Logiciels;2;D;false;false;3;213000;true
213200;Sites internet;2;D;false;false;3;213000;true
214000;MARQUES;2;D;false;false;2;21;true
215000;FONDS COMMERCIAL;2;D;false;false;2;21;true
216000;DROIT AU BAIL;2;D;false;false;2;21;true
217000;INVESTISSEMENTS DE CRÉATION;2;D;false;false;2;21;true
218000;AUTRES DROITS ET VALEURS INCORPORELS;2;D;false;false;2;21;true
218100;Frais de prospection et d'évaluation de ressources minérales;2;D;false;false;3;218000;true
218200;Couts d'obtention du contrat;2;D;false;false;3;218000;true
218300;Fichiers clients, notices,titres de journaux et magazines;2;D;false;false;3;218000;true
218400;AUTRES DROITS ET VALEURS INCORPORELS - couts de franchise;2;D;false;false;3;218000;true
218800;Divers droits et valeurs incorporelles;2;D;false;false;3;218000;true
219000;IMMOBILISATIONS INCORPORELLES EN COURS;2;D;false;false;2;21;true
219100;Frais de développement;2;D;false;false;3;219000;true
219200;Matériel et outillage agricole;2;D;false;false;3;219000;true
219300;Logiciels et intérêt;2;D;false;false;3;219000;true
219800;Autres droits et valeurs incorporels;2;D;false;false;3;219000;true
22;TERRAINS;2;D;false;false;1;2;true
221000;TERRAINS AGRICOLES ET FORESTIERS;2;D;false;false;2;22;true
221100;Terrains d'exploitation agricole;2;D;false;false;3;221000;true
221200;Terrains d'exploitation forestière;2;D;false;false;3;221000;true
221800;Autres terrains;2;D;false;false;3;221000;true
222000;TERRAINS NUS;2;D;false;false;2;22;true
222100;Terrains à bâtir;2;D;false;false;3;222000;true
222800;Autres terrains nus;2;D;false;false;3;222000;true
223000;TERRAINS BATIS;2;D;false;false;2;22;true
223100;TERRAINS BATIS - pour bâtiments industriels et agricoles;2;D;false;false;3;223000;true
223200;TERRAINS BATIS - pour bâtiments administratifs et commerciaux;2;D;false;false;3;223000;true
223400;TERRAINS BATIS - pour bâtiments affectés aux autres opérations professionnelles;2;D;false;false;3;223000;true
223500;TERRAINS BATIS - pour bâtiments affectés aux autres opérations non professionnelles;2;D;false;false;3;223000;true
224000;TRAVAUX DE MISE EN VALEUR DES TERRAINS;2;D;false;false;2;22;true
224100;Plantation d'arbres et d'arbustes;2;D;false;false;3;224000;true
224500;Améliorations du fonds;2;D;false;false;3;224000;true
224800;Autres travaux;2;D;false;false;3;224000;true
225000;TERRAINS DE CARRIERES - TREFONDS;2;D;false;false;2;22;true
225100;Carrières;2;D;false;false;3;225000;true
226000;TERRAINS AMÉNAGÊS;2;D;false;false;2;22;true
226100;Parkings;2;D;false;false;3;226000;true
227000;TERRAINS MIS EN CONCESSION;2;D;false;false;2;22;true
228000;AUTRES TERRAINS;2;D;false;false;2;22;true
228100;Terrains des immeubles de placement;2;D;false;false;3;228000;true
228500;Terrains des logements affectés au personnel;2;D;false;false;3;228000;true
228800;Autres;2;D;false;false;3;228000;true
229000;AMÉNAGEMENT S DE TERRAINS EN COURS;2;D;false;false;2;22;true
229100;Terrains agricoles et forestiers;2;D;false;false;3;229000;true
229200;Terrains nus;2;D;false;false;3;229000;true
229500;Terrains de carrièrres - tréfonds;2;D;false;false;3;229000;true
229800;Autres terrains;2;D;false;false;3;229000;true
23;BÂTIMENTS, INSTALLATIONS TECHNIQUES ET AGENCEMENTS;2;D;false;false;1;2;true
231000;BÂTIMENTS INDUSTRIELS, AGRICOLES, ADMINISTRATIFS ET COMMERCIAUX SUR SOL PROPRE;2;D;false;false;2;23;true
231100;Bâtiments industriels;2;D;false;false;3;231000;true
231200;Bâtiments agricoles;2;D;false;false;3;231000;true
231300;Bâtiments administratifs et commerciaux;2;D;false;false;3;231000;true
231400;Bâtiments affectés au logement du personnel;2;D;false;false;3;231000;true
231500;BÂTIMENTS INDUSTRIELS, AGRICOLES, ADMINISTRATIFS ET COMMERCIAUX SUR SOL PROPRE - immeubles de placement;2;D;false;false;3;231000;true
232000;BÂTIMENTS INDUSTRIELS.AGRICOLES, ADMINISTRATIFS ET COMMERCIAUX SUR SOL D'AUTRUI;2;D;false;false;2;23;true
232100;Bâtiments industriels;2;D;false;false;3;232000;true
232200;Bâtiments agricoles;2;D;false;false;3;232000;true
232300;Bâtiments administratifs et commerciaux;2;D;false;false;3;232000;true
232400;Bâtiments affectés au logement du personnel;2;D;false;false;3;232000;true
232500;Immeubles de placements;2;D;false;false;3;232000;true
233000;OUVRAGES D'INFRASTRUCTURE;2;D;false;false;2;23;true
233100;Voies de terre;2;D;false;false;3;233000;true
233200;Voies de fer;2;D;false;false;3;233000;true
233300;Voies d'eau;2;D;false;false;3;233000;true
233400;Barrages, Digues;2;D;false;false;3;233000;true
233500;Pistes d'aérodrome;2;D;false;false;3;233000;true
233800;Autres;2;D;false;false;3;233000;true
234000;AMENAGEMENTS, AGENCEMENTS ET INSTALLATIONS TECHNIQUES;2;D;false;false;2;23;true
234100;Installations complexes spécialisées sur sol propre;2;D;false;false;3;234000;true
234200;Installations complexes spécialisées sur sol d'autrui;2;D;false;false;3;234000;true
234300;Installations complexes à caractère specifique sur sol propre;2;D;false;false;3;234000;true
234400;Installations complexes à caractère specifique sur sol d'autrui;2;D;false;false;3;234000;true
234500;Aménagements et agencements des bâtiments;2;D;false;false;3;234000;true
235000;AMENAGEMENTS DE BUREAUX;2;D;false;false;2;23;true
235100;Installations générales;2;D;false;false;3;235000;true
235800;Autres aménagements de bureaux;2;D;false;false;3;235000;true
237000;BÂTIMENTS INDUSTRIELS, AGRICOLES ET COMMERCIAUX MIS EN CONCESSION;2;D;false;false;2;23;true
238000;AUTRES INSTALLATIONS ET AGENCEMENTS;2;D;false;false;2;23;true
239000;BATIMENTS AMENAGEMENTS. AGENCEMENTS ET INSTALLATIONS EN COURS;2;D;false;false;2;23;true
239100;Bâtiments en cours;2;D;false;false;3;239000;true
239200;BATIMENTS AMENAGEMENTS. AGENCEMENTS ET INSTALLATIONS EN COURS - installations en cours;2;D;false;false;3;239000;true
239300;Aménagements et agencements en cours;2;D;false;false;3;239000;true
24;MATERIEL, MOBILIER ET ACTIFS BIOLOGIQUES;2;D;false;false;1;2;true
241000;MATÉRIEL ET OUTILLAGE industriel ET COMMERCIAL;2;D;false;false;2;24;true
241100;Matériel industriel;2;D;false;false;3;241000;true
241200;Outillage industriel;2;D;false;false;3;241000;true
241300;Commercial;2;D;false;false;3;241000;true
241400;Outillage commercial;2;D;false;false;3;241000;true
242000;MATÉRIEL ET OUTILLAGE AGRICOLE;2;D;false;false;2;24;true
242100;Matériels agricoles;2;D;false;false;3;242000;true
242200;Outillage agricole;2;D;false;false;3;242000;true
243000;D'EMBALLAGE RÉCUPERABLE ET IDENTIFIABLE;2;D;false;false;2;24;true
244000;MATÉRIEL ET MOBILIER;2;D;false;false;2;24;true
244100;Matériel de bureau;2;D;false;false;3;244000;true
244200;Matériel informatique;2;D;false;false;3;244000;true
244300;Matériel de bureautique;2;D;false;false;3;244000;true
244400;Mobilier de bureau;2;D;false;false;3;244000;true
244600;Matériel et mobilier des immeubles de placement;2;D;false;false;3;244000;true
244700;Matériel et mobilier des logements du personnel;2;D;false;false;3;244000;true
245000;MATÉRIEL DE TRANSPORT;2;D;false;false;2;24;true
245100;Matériel automobile;2;D;false;false;3;245000;true
245200;Matériel ferroviaire;2;D;false;false;3;245000;true
245300;Matériel fluvial, lagunaire;2;D;false;false;3;245000;true
245400;Matériel naval;2;D;false;false;3;245000;true
245500;Matériel aérien;2;D;false;false;3;245000;true
245600;Matériel hippomobile;2;D;false;false;3;245000;true
245800;Autres (vélo, mobylette, moto);2;D;false;false;3;245000;true
246000;ACTIFS BIOLOGIQUES;2;D;false;false;2;24;true
246100;Cheptel, animaux de trait;2;D;false;false;3;246000;true
246200;Cheptel, animaux reproducteurs;2;D;false;false;3;246000;true
246300;Animaux de garde;2;D;false;false;3;246000;true
246500;Plantations agricoles;2;D;false;false;3;246000;true
246800;Autres actifs biologiques;2;D;false;false;3;246000;true
247000;AGENCEMENTS, AMÉNAGEMENTS DU MATÉRIEL ET ACTIFS BIOLOGIQUES;2;D;false;false;2;24;true
247100;Agencements et aménagements du matériel;2;D;false;false;3;247000;true
247200;Agencements et aménagements des actifs biologiques;2;D;false;false;3;247000;true
248000;AUTRES MATÉRIELS ET MOBILIERS;2;D;false;false;2;24;true
248100;Collections et œuvres d’art;2;D;false;false;3;248000;true
249000;MATÉRIELS ET ACTIFS BIOLOGIQUES EN COURS;2;D;false;false;2;24;true
249100;Matériel et outillage industriel et commercial;2;D;false;false;3;249000;true
249300;Matériel d'emballage récupérable et identifiable;2;D;false;false;3;249000;true
249400;Matériel et mobilier de bureau;2;D;false;false;3;249000;true
249500;Matériel de transport;2;D;false;false;3;249000;true
249600;Actifs biologiques;2;D;false;false;3;249000;true
249700;Agencements et aménagements du matériel et des actifs biologiques;2;D;false;false;3;249000;true
249800;Autres matériels;2;D;false;false;3;249000;true
25;AVANCES ET ACOMPTES VERSÉS SUR IMMOBILISATIONS;2;D;false;false;1;2;true
251000;AVANCES ET ACOMPTES VERSES SUR lMOBILISATIONS INCORPORELLES;2;D;false;false;2;25;true
252000;AVANCES ET ACOMPTES VERSÈS SUR IMMOBILISATIONS CORPORELLES;2;D;false;false;2;25;true
26;TITRES DE PARTICIPATION;2;D;false;false;1;2;true
261000;TITRES DE PARTICIPATION DANS DES SOCIÉTES SOUS CONTRÔLE EXCLUSIF;2;D;false;false;2;26;true
262000;TITRES DE PARTICIPATION DANS DES SOCIÉTES SOUS CONTRÔLE CONJOINT;2;D;false;false;2;26;true
263000;TITRES DE PARTICIPATION DANS DES SOCIÉTES CONFERANT UNE INFLUENCE NOTABLE;2;D;false;false;2;26;true
265000;PARTICIPATIONS DANS DES ORGANISMES PROFESSIONNELLES;2;D;false;false;2;26;true
266000;PARTS DANS DES GROUPEMENTS D'INTÉRÊT ÉCONOMIQUE (G.I .E.);2;D;false;false;2;26;true
268000;AUTRES TITRES DE PARTICIPATION;2;D;false;false;2;26;true
27;AUTRES IMMOBLISATIONS FINANCIÈRES;2;D;false;false;1;2;true
271000;PRETS ET CREANCES;2;D;false;false;2;27;true
271100;Prêts participatifs;2;D;false;false;3;271000;true
271200;Prêts aux associés;2;D;false;false;3;271000;true
271300;Billets de fonds;2;D;false;false;3;271000;true
271400;Créances de location financement/ location-vente;2;D;false;false;3;271000;true
272000;PRÊTS AU PERSONNEL;2;D;false;false;2;27;true
272100;Prêts immobiliers;2;D;false;false;3;272000;true
272200;Prêts mobiliers et d'installation;2;D;false;false;3;272000;true
272800;Autres prêts (frais d'études…);2;D;false;false;3;272000;true
273000;CRÉANCES SUR L'ÉTAT;2;D;false;false;2;27;true
273100;Retenues de garantie;2;D;false;false;3;273000;true
273300;Fonds réglementé;2;D;false;false;3;273000;true
273400;Créances sur le concédant;2;D;false;false;3;273000;true
273800;Autres créances sur l'Etat;2;D;false;false;3;273000;true
274000;TITRES IMMOBILISES;2;D;false;false;2;27;true
274100;Titres immobilisés de l'activité de portefeuille (T.I.A.P);2;D;false;false;3;274000;true
274200;Titres participatifs;2;D;false;false;3;274000;true
274300;Certificats d'investissement;2;D;false;false;3;274000;true
274400;Parts de fonds commun de placement (F.C.P);2;D;false;false;3;274000;true
274500;Obligations;2;D;false;false;3;274000;true
274600;Actions ou parts propres;2;D;false;false;3;274000;true
274800;Autres titres immobilisés;2;D;false;false;3;274000;true
275000;DÉPÔTS ET CAUTIONNEMENTS VERSÉS;2;D;false;false;2;27;true
275100;Dépôts pour loyer d'avance;2;D;false;false;3;275000;true
275200;Dépôts pour l'électricité;2;D;false;false;3;275000;true
275300;Dépôts pour l'eau;2;D;false;false;3;275000;true
275400;Dépôts pour le gaz;2;D;false;false;3;275000;true
275500;Dépôts pour le téléphone, le telex, la télécopie;2;D;false;false;3;275000;true
275600;Cautionnements sur marchés public;2;D;false;false;3;275000;true
275700;Cautionnements sur autres opérations;2;D;false;false;3;275000;true
275800;Autres dépôts et cautionnements;2;D;false;false;3;275000;true
276000;INTERETS COURUS;2;D;false;false;2;27;true
276100;Prêts et créances non commerciales;2;D;false;false;3;276000;true
276200;Prêts au personnel;2;D;false;false;3;276000;true
276300;Créances sur l'Etat;2;D;false;false;3;276000;true
276400;Titres immobilisés de l'activité de portefeuille (T.I.A.P);2;D;false;false;3;276000;true
276500;Dépots et cautionnements versés;2;D;false;false;3;276000;true
276700;Créances rattachées à des participations;2;D;false;false;3;276000;true
276800;Immobilisations financières diverses;2;D;false;false;3;276000;true
277000;CRÉANCES RAITTACHÉES À DES PARTICIPATIONS ET AVANCES À DES G.I.E;2;D;false;false;2;27;true
277100;Créances rattachées à des participations (groupe);2;D;false;false;3;277000;true
277200;Créances rattachés à des participations (hors groupe);2;D;false;false;3;277000;true
277300;Créances rattachés à des sociétés en participation;2;D;false;false;3;277000;true
277400;Avances à des groupements d’intérêts économiques (G.I.E);2;D;false;false;3;277000;true
278000;IMMOBILISATIONS FINANCIERES DIVERSES;2;D;false;false;2;27;true
278100;Créances diverses groupe;2;D;false;false;3;278000;true
278200;Créances diverses hors groupe;2;D;false;false;3;278000;true
278400;Banque dépôts à terme;2;D;false;false;3;278000;true
278500;Or et métaux précieux;2;D;false;false;3;278000;true
28;AMORTISSEMENTS;2;D;false;false;1;2;true
281000;AMORTISSEMENTS DES IMMOBILISATIONS INCORPORELLES;2;D;false;false;2;28;true
281100;Amortissements des frais de développement;2;D;false;false;3;281000;true
281200;Amortissements des brevets, licences, concessions et droits similaires;2;D;false;false;3;281000;true
281300;Amortissements des logiciels et sites internet;2;D;false;false;3;281000;true
281400;Amortissements des marques;2;D;false;false;3;281000;true
281500;Amortissements du fond commercial;2;D;false;false;3;281000;true
281600;Amortissements du droit au bail;2;D;false;false;3;281000;true
281700;Amortissements des investissements de création;2;D;false;false;3;281000;true
281800;Amortissements des autres droits et valeurs incorporels;2;D;false;false;3;281000;true
282000;AMORTISSEMENTS DES TERRAINS;2;D;false;false;2;28;true
282100;Amortissements des terrains agricoles et forestiers;2;D;false;false;3;282000;true
282400;Amortissements des travaux de mise en valeur des terrains;2;D;false;false;3;282000;true
282500;Amortissements des terrains de gisement;2;D;false;false;3;282000;true
283000;AMORTISSEMENTS DES BATIMENTS, INSTALLATIONS TECHNIQUES ET AGENCEMENTS;2;D;false;false;2;28;true
283100;Amortissements des bâtiments industriels, agricoles, administratifs et commerciaux sur sol propre;2;D;false;false;3;283000;true
283200;Amortissements des bâtiments industriels, agricoles, administratifs et commerciaux sur sol d'autrui;2;D;false;false;3;283000;true
283300;Amortissements des ouvrages d'infrastructures;2;D;false;false;3;283000;true
283400;Amortissements des aménagements, agencements et installations techniques;2;D;false;false;3;283000;true
283500;Amortissements des aménagements de bureaux;2;D;false;false;3;283000;true
283700;Amortissements des bâtiments industriels, agricoles, administratifs et commerciaux mis en concession;2;D;false;false;3;283000;true
283800;Amortissements des autres installations et agencements;2;D;false;false;3;283000;true
284000;AMORTISSEMENTS DU MATÉRIEL;2;D;false;false;2;28;true
284100;Amortissements du matériel et outillage industriel et commercial;2;D;false;false;3;284000;true
284200;Amortissements du matériel et outillage agricole;2;D;false;false;3;284000;true
284300;Amortissements du matériel d'emballage récuperable et identifiable;2;D;false;false;3;284000;true
284400;Amortissements du matériel et mobilier;2;D;false;false;3;284000;true
284500;Amortissements du matériel de transport;2;D;false;false;3;284000;true
284600;Amortissements des actifs biologiques;2;D;false;false;3;284000;true
284700;Amortissements des agencements et aménagements des matériels et des actifs biologiques;2;D;false;false;3;284000;true
284800;Amortissements des autres matériels;2;D;false;false;3;284000;true
29;DEPRECIATIONS;2;D;false;false;1;2;true
291000;DÉPRÉCIATIONS DES IMMOBILISATIONS INCORPORELLES;2;D;false;false;2;29;true
291100;Dépréciation des frais de développement;2;D;false;false;3;291000;true
291200;Dépréciations des brevets, licences, concessions et droits similaires;2;D;false;false;3;291000;true
291300;Dépréciations des logiciels et sites internet;2;D;false;false;3;291000;true
291400;Dépréciations marques;2;D;false;false;3;291000;true
